REGIAO:;NE
UF:;PI
ESTACAO:;PARNAIBA
CODIGO (WMO):;A308
LATITUDE:;-3,08666666
LONGITUDE:;-41,78305554
ALTITUDE:;52,11
DATA DE FUNDACAO:;06/02/03
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2024/06/28;2300 UTC;0;1006,1;1006,1;1005,4;0;25,4;23,1;26,1;25,4;23,3;23,1;87;84;87;84;3,2;1,2;
2024/06/29;0000 UTC;0;1006,8;1006,8;1006,1;0;24,6;23;25,4;24,6;23,2;22,8;91;87;91;107;2,3;,9;
2024/06/29;0100 UTC;0;1007;1007,1;1006,8;0;24,3;22,7;24,6;24,1;23;22,7;92;90;91;92;3,2;1,6;
2024/06/29;0200 UTC;0;1007,1;1007,1;1006,9;0;24,1;21,7;24,4;24,1;22,7;21,7;91;87;87;77;4,5;2,1;
2024/06/29;0300 UTC;0;1006,7;1007,1;1006,7;0;23,5;21,4;24,1;23,5;21,7;21,4;88;86;88;84;4,3;2;
2024/06/29;0400 UTC;0;1006,2;1006,7;1006,2;0;23,2;21,2;23,5;23,2;21,4;21,2;89;88;89;83;4,3;2;
2024/06/29;0500 UTC;0;1005,5;1006,2;1005,5;0;22,9;21,1;23,2;22,9;21,3;21,1;89;89;89;87;4,4;1,8;
2024/06/29;0600 UTC;0;1005,4;1005,5;1005,4;0;22,2;20,9;22,9;22,2;21,1;20,8;92;89;92;86;3,4;1,5;
2024/06/29;0700 UTC;0;1005,6;1005,7;1005,4;0;22,1;20,7;22,3;22;21,1;20,7;94;92;92;81;3,5;1,4;
2024/06/29;0800 UTC;0;1006;1006;1005,6;0;21,7;20,2;22,2;21,7;20,7;20,2;92;91;91;100;2,9;1,2;
2024/06/29;0900 UTC;0;1006,3;1006,3;1006;7,4;22;20,9;22;21,5;21;20,2;94;91;93;92;3,6;2;
2024/06/29;1000 UTC;0;1006,8;1006,8;1006,4;334;24,4;22,4;24,4;22;22,4;20,9;94;88;88;99;4;2,3;
2024/06/29;1100 UTC;0;1007,2;1007,3;1006,8;1029,9;26,5;22,2;26,6;24,4;22,8;22,2;88;77;77;98;6,8;3;
2024/06/29;1200 UTC;0;1007,5;1007,5;1007,2;1744,7;28,3;22;28,6;26,4;23;21,9;79;69;69;109;6,7;3;
2024/06/29;1300 UTC;0;1007,8;1007,8;1007,5;2567,5;30,2;22,7;30,6;28,2;23,2;21,5;69;60;64;108;6,4;2,7;
2024/06/29;1400 UTC;0;1007,4;1007,8;1007,4;3047,2;31;22,5;31,4;30,1;22,9;21,5;65;58;61;135;4,8;1,9;
2024/06/29;1500 UTC;0;1006,5;1007,4;1006,5;2764,9;32,2;21,8;32,5;30,5;22,9;20,9;62;53;54;126;5,5;2;
2024/06/29;1600 UTC;0;1005,9;1006,5;1005,9;2927,3;32,6;21,7;33,1;31,6;23,1;20,7;59;50;53;138;4,5;1,2;
2024/06/29;1700 UTC;0;1005,1;1005,9;1005,1;2540,8;32,6;22;33,9;31,5;22,3;20,6;57;48;54;58;3,5;1,2;
2024/06/29;1800 UTC;0;1004,8;1005,1;1004,7;1388,9;30,5;23;32,8;30,5;23,1;20,9;64;50;64;39;4,9;2,3;
2024/06/29;1900 UTC;0;1004,8;1004,9;1004,8;1140,8;30;23,2;30,5;29,4;23,4;22,6;69;64;67;40;5,8;3,2;
2024/06/29;2000 UTC;0;1005,1;1005,1;1004,7;709,5;28,5;23;30,1;28,5;23,3;22,8;72;66;72;58;5,7;2,4;
2024/06/29;2100 UTC;0;1005,7;1005,7;1005,1;73,2;26,7;23,2;28,5;26,7;23,2;23;81;72;81;56;4,8;2;
2024/06/29;2200 UTC;0;1006,1;1006,1;1005,7;0;25,9;23,3;26,7;25,9;23,4;23,2;86;81;86;63;4;1,4;
2024/06/29;2300 UTC;0;1006,9;1006,9;1006,1;0;26;23,5;26;25,8;23,6;23,3;87;86;86;76;3,5;1,7;
2024/06/30;0000 UTC;0;1007,5;1007,5;1006,9;0;25,2;23,4;26;25,1;23,6;23,3;90;86;90;98;3,5;1,4;
2024/06/30;0100 UTC;0;1007,9;1007,9;1007,5;0;25,4;23,3;25,5;25,1;23,5;23,3;90;88;88;79;3,4;1,9;
2024/06/30;0200 UTC;0;1007,5;1007,9;1007,5;0;24,7;22,1;25,4;24,7;23,3;22;88;85;85;95;5,2;2,5;
2024/06/30;0300 UTC;0;1007,1;1007,5;1007,1;0;23,9;21,8;24,7;23,9;22;21,8;88;85;88;102;5,2;2,5;
2024/06/30;0400 UTC;0;1006,5;1007,2;1006,5;0;23,4;21,5;23,9;23,4;21,7;21,5;89;88;89;107;4,7;2,3;
2024/06/30;0500 UTC;0;1006,1;1006,5;1006,1;0;22,9;21,4;23,4;22,9;21,5;21,3;91;89;91;95;4,2;1,8;
2024/06/30;0600 UTC;0;1006;1006,2;1006;0;23;21,6;23;22,7;21,6;21,3;92;91;92;97;3,7;1,7;
2024/06/30;0700 UTC;0;1006,1;1006,1;1005,9;0;23,3;21,5;23,4;23;21,8;21,5;92;89;89;103;4,2;2,1;
2024/06/30;0800 UTC;0;1006,3;1006,3;1006,1;0;23,2;21,4;23,3;23,2;21,5;21,4;90;89;90;98;4,9;2;
2024/06/30;0900 UTC;0;1006,5;1006,5;1006,3;3,6;23;21,4;23,2;23;21,4;21,2;90;89;90;111;4,5;1,9;
2024/06/30;1000 UTC;0;1006,8;1006,8;1006,5;280,9;24,7;22,1;24,7;23;22,2;21,3;91;86;86;107;4,8;2,4;
2024/06/30;1100 UTC;0;1007,4;1007,4;1006,8;1107,4;27,2;22,8;27,3;24,7;23,2;22,1;86;77;77;99;7,8;4,2;
2024/06/30;1200 UTC;0;1007,5;1007,5;1007,4;1879,4;28,8;23,1;28,8;27,2;23,3;22,3;77;70;71;102;9;4,2;
2024/06/30;1300 UTC;0;1007,7;1007,7;1007,5;2628;29,7;22,1;30;28,8;23,2;21,9;71;63;64;99;9;3,7;
2024/06/30;1400 UTC;0;1007,2;1007,7;1007,2;3117,9;30,6;22,5;30,9;29,7;22,8;21,5;65;59;62;110;8,6;3,8;
2024/06/30;1500 UTC;0;1006,4;1007,2;1006,4;3229,4;31,2;22;31,3;30,2;23,2;21,2;63;57;58;102;7,3;3,2;
2024/06/30;1600 UTC;0;1005,6;1006,4;1005,6;2680,4;31;21,1;32,2;30,7;22,6;20,9;59;53;55;105;6;2,1;
2024/06/30;1700 UTC;0;1004,9;1005,6;1004,9;3082,1;32;21,5;32,5;30,9;22,5;20,6;58;51;54;53;5,6;2,7;
2024/06/30;1800 UTC;0;1004,6;1004,9;1004,6;2253,4;31,1;22,6;32,4;30,9;23,3;21;63;51;61;62;6,7;2,7;
2024/06/30;1900 UTC;0;1004,6;1004,7;1004,6;1388;29,7;23,4;31,3;29,6;23,6;22,4;70;60;69;40;7,9;3,8;
2024/06/30;2000 UTC;0;1004,8;1004,8;1004,6;772,5;28,6;23,1;29,7;28,5;23,5;23;73;68;72;62;6;2,6;
2024/06/30;2100 UTC;0;1005,5;1005,5;1004,8;80,4;26,5;23,3;28,6;26,5;23,4;23;83;72;83;56;4,6;1,7;
2024/06/30;2200 UTC;0;1006;1006;1005,5;0;25,5;23,2;26,5;25,5;23,3;23,2;87;83;87;63;3,4;1,6;
2024/06/30;2300 UTC;0;1006,8;1006,8;1006;0;24,7;22,9;25,5;24,7;23,2;22,8;90;87;90;73;3;,8;
2024/07/01;0000 UTC;0;1007,5;1007,5;1006,8;0;24;22,4;24,7;24;22,9;22,4;91;90;91;106;2,1;,8;
2024/07/01;0100 UTC;0;1007,7;1007,8;1007,4;0;24,1;22,9;24,3;23,9;23,2;22,4;94;91;93;111;2,9;1,1;
2024/07/01;0200 UTC;0;1007,7;1007,8;1007,5;0;24,5;23,5;24,5;23,9;23,5;22,9;95;93;94;108;4,7;2,5;
2024/07/01;0300 UTC;0;1007,1;1007,7;1007,1;0;24;22,2;24,5;23,9;23,4;22,2;94;90;90;97;5,1;2,4;
2024/07/01;0400 UTC;0;1006,6;1007,1;1006,6;0;23,6;22;24;23,6;22,2;22;91;90;91;98;4,8;2,2;
2024/07/01;0500 UTC;0;1006,2;1006,6;1006,2;0;23,3;21,9;23,7;23,3;22,1;21,9;92;90;92;96;5,3;2,1;
2024/07/01;0600 UTC;0;1006,1;1006,2;1006;0;23,2;22,1;23,3;23,1;22,1;21,9;94;92;94;95;4;2,1;
2024/07/01;0700 UTC;0;1006,2;1006,2;1006;0;23,1;22,2;23,2;23,1;22,2;22,1;95;94;95;82;4,7;2;
2024/07/01;0800 UTC;0;1006,4;1006,4;1006,2;0;22,8;21,9;23,1;22,7;22,2;21,9;95;95;95;80;4,5;2,1;
2024/07/01;0900 UTC;0;1006,6;1006,6;1006,4;5,2;22,8;21,6;22,8;22,7;22;21,6;95;93;93;71;4,4;2,3;
2024/07/01;1000 UTC;0;1007,1;1007,1;1006,6;339,8;24,5;22,2;24,5;22,8;22,2;21,5;93;87;87;87;4,6;2,5;
2024/07/01;1100 UTC;0;1007,7;1007,7;1007,1;1116;26,7;22,3;26,7;24,5;22,6;21,8;87;75;77;89;8;3,6;
2024/07/01;1200 UTC;0;1008,2;1008,2;1007,7;1938,5;28,2;21,8;28,5;26,7;22,5;21,6;77;68;68;87;9,5;4;
2024/07/01;1300 UTC;0;1008,2;1008,3;1008,1;2550,1;29,4;22;29,6;28,2;22,8;21,7;69;64;65;103;8,4;3,6;
2024/07/01;1400 UTC;0;1007,9;1008,2;1007,8;3097,3;30,6;22,5;30,7;29,3;23;21,7;66;61;62;86;7,2;3,1;
2024/07/01;1500 UTC;0;1007,3;1007,9;1007,3;2908,4;30,9;21,4;31,1;29,8;22,9;21;65;56;57;101;5,8;2,6;
2024/07/01;1600 UTC;0;1006,5;1007,3;1006,5;3131;31;20,8;31,9;30,6;22,4;20,6;60;53;55;59;5,7;2,7;
2024/07/01;1700 UTC;0;1006,1;1006,5;1006,1;2612,2;31,2;21,4;32,5;31;22,3;20,4;58;50;56;71;5,3;2,6;
2024/07/01;1800 UTC;0;1005,6;1006,1;1005,6;2281,4;31,6;22,3;32,4;30,9;23,2;20,7;63;53;58;59;5,1;2,4;
2024/07/01;1900 UTC;0;1005,9;1005,9;1005,6;1463,9;29,5;23,4;31,6;29,4;23,8;22,2;70;58;70;54;6,8;2,9;
2024/07/01;2000 UTC;0;1006,3;1006,3;1005,8;694,9;28,7;23,2;29,9;28,7;23,9;23,1;72;68;72;47;5,7;2,3;
2024/07/01;2100 UTC;0;1006,8;1006,8;1006,3;90,7;27;23,2;28,7;27;23,4;23,1;80;72;80;44;4,4;1,6;
2024/07/01;2200 UTC;0;1007,4;1007,4;1006,8;0;26,1;23,5;27;26,1;23,5;23,2;85;80;85;55;3,4;1,6;
2024/07/01;2300 UTC;0;1008;1008;1007,4;0;26;23,7;26,1;25,9;23,8;23,5;87;85;87;53;2,8;1,2;
2024/07/02;0000 UTC;0;1008,4;1008,4;1008;0;25,6;23,2;26;25,6;23,7;23,2;88;87;87;66;2,4;1,2;
2024/07/02;0100 UTC;0;1008,6;1008,6;1008,4;0;24,8;23,1;25,6;24,7;23,3;22,8;90;87;90;64;2,9;1,3;
2024/07/02;0200 UTC;0;1008,3;1008,6;1008,3;0;24,3;22,5;24,9;24,3;23,2;22,5;91;90;90;63;4;2;
2024/07/02;0300 UTC;0;1007,7;1008,3;1007,7;0;24,1;21,8;24,5;24;22,5;21,8;90;86;87;62;4,7;2,3;
2024/07/02;0400 UTC;0;1007,3;1007,7;1007,3;0;23,6;21,3;24,1;23,6;21,8;21,3;87;85;87;72;6,1;2,8;
2024/07/02;0500 UTC;0;1006,9;1007,3;1006,9;0;22,8;21,1;23,7;22,8;21,4;21,1;90;87;90;78;4,7;2;
2024/07/02;0600 UTC;0;1006,7;1006,9;1006,7;0;22,4;21;22,8;22,4;21,1;21;92;90;92;73;4;2;
2024/07/02;0700 UTC;0;1006,8;1006,9;1006,6;0;22,7;21,3;22,7;22,4;21,3;21;92;91;92;81;4,1;1,8;
2024/07/02;0800 UTC;0;1007;1007;1006,8;0;22,4;21;22,8;22,4;21,4;21;92;91;92;91;3,8;1,4;
2024/07/02;0900 UTC;0;1007,2;1007,2;1007;4,6;22,5;21,5;22,5;22,3;21,5;20,9;95;92;95;76;3,1;1,8;
2024/07/02;1000 UTC;0;1007,6;1007,6;1007,2;329,7;24,3;22,2;24,3;22,4;22,3;21,5;95;88;88;81;3,5;1,7;
2024/07/02;1100 UTC;0;1007,9;1007,9;1007,6;1121,2;27,2;23;27,2;24,3;23;22,2;88;77;78;93;6,7;3,2;
2024/07/02;1200 UTC;0;1008,6;1008,6;1007,9;1944;28,5;22;28,6;27,2;22,9;21,6;78;66;68;129;6,7;2,9;
2024/07/02;1300 UTC;0;1008,3;1008,6;1008,3;2612,1;30;20,4;30,4;28,2;22,7;20,4;69;56;57;211;5,8;1,4;
2024/07/02;1400 UTC;0;1007,8;1008,3;1007,8;3078,3;31,5;21,7;31,7;29,9;21,9;19,9;60;52;56;152;3,4;1,3;
2024/07/02;1500 UTC;0;1007,1;1007,9;1007,1;3159,4;31,6;21,2;32;30,8;21,9;20,4;58;51;54;95;5,1;1,4;
2024/07/02;1600 UTC;0;1005,9;1007,1;1005,9;3006,1;32,4;22,2;32,8;31,5;22,6;20,7;57;51;55;91;5,8;2,3;
2024/07/02;1700 UTC;0;1004,8;1005,9;1004,8;2556,9;32,8;22;32,9;30,9;22,9;21,1;59;51;53;92;6,1;2,5;
2024/07/02;1800 UTC;0;1004,4;1004,8;1004,4;2231,4;31,6;21,3;32,9;31,6;22,2;20,6;55;49;55;88;7,5;3,2;
2024/07/02;1900 UTC;0;1004,4;1004,5;1004,3;1400,6;30,4;23;31,6;30,3;23,5;21,3;66;55;65;57;7,9;3,7;
2024/07/02;2000 UTC;0;1005;1005;1004,4;798,1;28,7;23;30,5;28,7;23,3;22,6;72;64;71;55;8,4;3,3;
2024/07/02;2100 UTC;0;1005,4;1005,4;1005;84;27;23;28,7;27;23,2;23;79;71;79;57;7,5;2,4;
2024/07/02;2200 UTC;0;1005,8;1005,8;1005,4;0;26,2;23;27;26,2;23,1;22,8;82;79;82;75;5,1;2,2;
2024/07/02;2300 UTC;0;1006,4;1006,4;1005,8;0;26;22,8;26,2;25,8;23;22,8;84;82;83;78;5,2;2,6;
2024/07/03;0000 UTC;0;1007,1;1007,1;1006,4;0;25,7;22,2;26;25,6;22,8;22,2;84;81;81;86;5,6;2,9;
2024/07/03;0100 UTC;0;1007,4;1007,4;1007,1;0;25,2;21,3;25,8;25,2;22,2;21,3;81;78;79;94;7,1;3,6;
2024/07/03;0200 UTC;0;1007,3;1007,5;1007,3;0;25;21;25,3;24,8;21,3;20,9;79;78;78;90;7,7;3,6;
2024/07/03;0300 UTC;0;1007,1;1007,3;1007;0;24,8;20,9;25,2;24,7;20,9;20,8;79;77;79;77;9,5;4,6;
2024/07/03;0400 UTC;0;1006,2;1007,1;1006,2;0;24,6;21,1;24,8;24,5;21,1;20,9;81;79;81;83;9,4;4,2;
2024/07/03;0500 UTC;0;1005,6;1006,2;1005,6;0;24,2;21,1;24,6;24,2;21,2;21,1;83;81;83;90;8,5;3,9;
2024/07/03;0600 UTC;0;1005,1;1005,6;1005,1;0;24,2;21;24,4;23,9;21,2;21;84;82;82;89;7,7;3,6;
2024/07/03;0700 UTC;0;1005,1;1005,1;1004,9;0;23,2;20,8;24,2;23,2;21;20,8;87;82;87;109;6,8;2;
2024/07/03;0800 UTC;0;1005,5;1005,5;1005,1;0;22,4;20,7;23,2;22,4;20,9;20,7;90;87;90;110;4;1,5;
2024/07/03;0900 UTC;0;1005,8;1005,8;1005,5;5,1;21,8;20,7;22,4;21,7;20,9;20,4;94;90;94;113;3,3;1,3;
2024/07/03;1000 UTC;0;1006,2;1006,2;1005,8;358,2;24,5;21,6;24,5;21,7;21,6;20,7;94;84;84;77;3,2;1,8;
2024/07/03;1100 UTC;0;1006,9;1006,9;1006,2;1120,4;26,9;21,8;27;24,5;22,3;21,4;84;74;74;123;4,6;1,9;
2024/07/03;1200 UTC;0;1007,2;1007,3;1006,9;1942,8;29,5;22,2;29,5;26,9;22,8;21,6;75;65;65;118;5,9;3,6;
2024/07/03;1300 UTC;0;1007;1007,3;1007;2646,6;30,7;22,3;30,7;29,2;22,8;21,5;66;61;61;114;5,9;2,7;
2024/07/03;1400 UTC;0;1006,4;1007;1006,4;3297,2;31,3;22,1;31,4;30,3;23,1;21,3;63;56;58;110;7;3,8;
2024/07/03;1500 UTC;0;1005,7;1006,4;1005,7;3057,8;31,9;21,1;32,3;30,1;22,8;20,4;62;51;53;119;8;3,6;
2024/07/03;1600 UTC;0;1004,8;1005,8;1004,8;2310,7;30,9;21,3;32,2;30,5;22,5;20,4;60;52;57;109;6,5;3,2;
2024/07/03;1700 UTC;0;1004,1;1004,8;1004,1;1542,1;30,2;21,6;31,2;30,1;22,8;21,1;62;56;60;92;5,9;2,5;
2024/07/03;1800 UTC;0;1004;1004,1;1004;1171,4;28,4;22,6;31;28,1;23,3;21,3;73;57;71;82;5,9;2,7;
2024/07/03;1900 UTC;0;1004,6;1004,6;1003,9;463;26,5;22,5;28,4;26,5;22,6;21,7;79;71;79;109;5,7;2,1;
2024/07/03;2000 UTC;0;1004,5;1004,6;1004,2;279,9;26;23,3;26,5;25,8;23,4;22,4;86;79;85;23;4,2;1,6;
2024/07/03;2100 UTC;0;1004,7;1004,7;1004,5;55,8;25,3;23,2;26;25,3;23,2;22,9;88;84;88;41;3,4;2;
2024/07/03;2200 UTC;0;1005,3;1005,3;1004,7;0;25,2;23,2;25,3;25,1;23,3;23,1;89;88;89;54;3,4;1,2;
2024/07/03;2300 UTC;0;1005,9;1005,9;1005,3;0;24,9;23,2;25,2;24,9;23,2;23,1;90;89;90;67;2,7;1,1;
2024/07/04;0000 UTC;0;1006,2;1006,3;1005,9;0;24,9;23,2;25;24,8;23,3;23,1;90;90;90;64;2,3;1,2;
2024/07/04;0100 UTC;0;1006,3;1006,4;1006,2;0;25;23,4;25,1;24,9;23,4;23,2;91;90;91;89;2,9;1,2;
2024/07/04;0200 UTC;0;1006;1006,3;1006;0;25,1;23,5;25,2;24,9;23,6;23,4;92;91;91;83;3,3;1,8;
2024/07/04;0300 UTC;0;1005,6;1006,1;1005,6;0;25;22,8;25,1;25;23,5;22,8;91;88;88;80;3,6;1,8;
2024/07/04;0400 UTC;0;1004,7;1005,6;1004,7;0;24,9;22,3;25;24,9;22,9;22,3;88;85;85;89;4,9;2;
2024/07/04;0500 UTC;0;1004;1004,7;1004;0;24,3;22,1;24,9;24,3;22,3;22,1;88;85;88;91;4,6;2;
2024/07/04;0600 UTC;0;1003,5;1004;1003,5;0;23,9;22,1;24,3;23,9;22,2;22,1;90;88;90;74;3,5;,8;
2024/07/04;0700 UTC;0;1003,7;1003,7;1003,5;0;23;21,9;23,9;23;22,1;21,8;94;90;94;208;2,1;,5;
2024/07/04;0800 UTC;0;1004;1004;1003,7;0;22,6;21,8;23;22,5;22;21,7;95;94;95;113;1,7;,8;
2024/07/04;0900 UTC;0;1004,5;1004,5;1004;5,2;22,3;21,6;22,7;22,1;21,9;21,4;96;95;96;129;2;1,1;
2024/07/04;1000 UTC;0;1005,3;1005,3;1004,5;323,3;24,8;23,4;24,8;22,3;23,7;21,5;96;92;92;95;3,5;1,7;
2024/07/04;1100 UTC;0;1005,8;1005,8;1005,3;1064,1;27,1;22,6;27,1;24,8;23,4;22,4;92;76;77;94;5,4;2,7;
2024/07/04;1200 UTC;0;1005,9;1006;1005,8;1933;29;22,5;29;27;23,2;22;78;68;68;97;5,8;2,9;
2024/07/04;1300 UTC;0;1006;1006,1;1005,9;2190,2;29,2;22,2;30,3;28,7;23;21,4;70;62;66;148;5,9;1,9;
2024/07/04;1400 UTC;0;1005,5;1006;1005,5;2752,9;31,6;21,8;32;28,6;22,8;20,4;69;53;56;126;6,8;1,8;
2024/07/04;1500 UTC;0;1004,8;1005,5;1004,8;1474,1;31,1;21,2;31,6;30,2;22,3;20,6;62;54;56;193;5;,7;
2024/07/04;1600 UTC;0;1003,9;1004,8;1003,9;1200,2;31,5;21,4;31,9;30,4;22,5;20,5;63;52;55;117;2,2;,9;
2024/07/04;1700 UTC;0;1003,3;1003,9;1003,3;1880,3;31,3;21,6;32,8;31,3;22,7;20,3;58;49;56;112;3,6;1,7;
2024/07/04;1800 UTC;0;1002,9;1003,3;1002,9;1938,4;31,8;21,3;32,4;31;22,6;20,8;61;51;54;82;6;3;
2024/07/04;1900 UTC;0;1002,9;1002,9;1002,8;1322,5;30,3;20,9;31,8;30,3;22;20,5;59;53;57;73;6,4;2,9;
2024/07/04;2000 UTC;0;1003,2;1003,2;1002,8;625,7;29,6;20,7;30,5;29,2;21,6;20,7;63;57;59;77;6,4;3,1;
2024/07/04;2100 UTC;0;1003,6;1003,7;1003,2;68,8;27;21,4;29,6;27;21,4;20,7;71;59;71;72;5,9;1,2;
2024/07/04;2200 UTC;0;1004,3;1004,3;1003,6;0;25,6;21,6;27;25,6;21,6;21,1;79;71;79;75;4,5;1,8;
2024/07/04;2300 UTC;0;1005,1;1005,1;1004,3;0;25,2;22,3;25,6;25,2;22,5;21,6;84;79;84;90;4,3;2;
2024/07/05;0000 UTC;0;1005,7;1005,7;1005,1;0;24,6;20,8;25,3;24,6;22,3;20,8;84;78;79;90;4,5;2,1;
2024/07/05;0100 UTC;0;1006,3;1006,3;1005,7;0;24,1;20,2;24,6;24;20,8;20,2;80;79;79;94;5,2;2,8;
2024/07/05;0200 UTC;0;1006,2;1006,3;1006,2;0;23,3;20,2;24,1;23,3;20,3;20,2;83;79;83;92;5,7;2,4;
2024/07/05;0300 UTC;0;1006,1;1006,2;1006,1;0;23;20,2;23,3;22,9;20,3;20,1;85;83;84;100;4,8;2;
2024/07/05;0400 UTC;0;1005,9;1006,2;1005,9;0;23;20,2;23,1;22,9;20,3;20,1;84;84;84;93;4,5;2,2;
2024/07/05;0500 UTC;0;1005,6;1005,9;1005,6;0;22,7;20,3;23,2;22,7;20,4;20,2;86;84;86;112;4,5;1,4;
2024/07/05;0600 UTC;0;1005,6;1005,6;1005,5;0;21,7;20,1;22,7;21,7;20,3;19,9;91;86;90;146;2,8;1,1;
2024/07/05;0700 UTC;0;1005,8;1005,8;1005,6;0;21,5;19,9;22;21,5;20,3;19,8;90;89;90;115;2,4;,6;
2024/07/05;0800 UTC;0;1006,2;1006,2;1005,8;0;20,6;19,7;21,5;20,6;19,9;19,6;94;90;94;120;1,4;,9;
2024/07/05;0900 UTC;0;1006,8;1006,8;1006,2;4,9;20,8;20,1;21;20,5;20,2;19,6;95;94;95;145;1,9;1,2;
2024/07/05;1000 UTC;0;1007,4;1007,4;1006,8;311,6;23,7;21,5;23,7;20,8;21,5;20;95;88;88;167;2,1;,9;
2024/07/05;1100 UTC;0;1008,1;1008,1;1007,4;1150,9;26,5;21,2;26,6;23,7;21,4;20,5;87;71;72;82;3,2;1,5;
2024/07/05;1200 UTC;0;1008,4;1008,4;1008,1;1974,6;28,7;21,3;28,7;26,5;21,6;20,1;73;62;64;140;2,9;1,3;
2024/07/05;1300 UTC;0;1008,5;1008,6;1008,3;2660,8;29,7;21,2;29,8;28,3;21,5;20,1;64;58;60;99;4,8;2,2;
2024/07/05;1400 UTC;0;1008;1008,5;1008;3126,8;30,9;20,3;30,9;29,4;21,2;19,4;60;51;53;176;5,2;1,1;
2024/07/05;1500 UTC;0;1007,2;1008;1007,2;3448,5;32,2;20,4;32,4;30,9;21;19,2;54;47;50;75;5,6;2,6;
2024/07/05;1600 UTC;0;1006,3;1007,2;1006,3;3438;32,4;18,1;33,2;32,2;20,6;17,4;50;40;43;81;6,6;2,2;
2024/07/05;1700 UTC;0;1005,6;1006,3;1005,6;2796;32,9;16,7;33,7;32,1;19,5;16,7;46;38;38;92;4,9;2,2;
2024/07/05;1800 UTC;0;1005,4;1005,6;1005,3;1801,1;32,3;18,5;34;31,9;19,4;16,3;47;35;44;95;5,1;2,7;
2024/07/05;1900 UTC;0;1005,6;1005,6;1005,4;1331;30,9;20;32,3;30,9;20;17,9;52;43;52;76;5,7;2,9;
2024/07/05;2000 UTC;0;1006,1;1006,1;1005,6;810,3;28,5;22,3;30,9;28,5;22,5;20,8;69;53;69;62;6,9;3,1;
2024/07/05;2100 UTC;0;1006,6;1006,6;1006,1;87,3;26,3;22,1;28,5;26,3;22,3;22;78;69;78;67;6;2,1;
2024/07/05;2200 UTC;0;1007,3;1007,3;1006,6;0;25,1;22,2;26,3;25,1;22,3;22,1;84;78;84;76;4,3;1,4;
2024/07/05;2300 UTC;0;1008,1;1008,1;1007,3;0;24,2;22;25,1;24,2;22,3;21,9;87;84;87;87;3,3;1,2;
2024/07/06;0000 UTC;0;1008,8;1008,8;1008,1;0;23,8;21,9;24,2;23,7;22;21,8;90;87;89;76;2,7;1,3;
2024/07/06;0100 UTC;0;1009;1009;1008,8;0;23,9;21,6;24,3;23,7;22,1;21,6;89;86;87;76;3,6;1,3;
2024/07/06;0200 UTC;0;1009;1009,1;1008,9;0;22,7;20,8;23,9;22,7;21,7;20,8;89;87;89;131;3,4;1;
2024/07/06;0300 UTC;0;1008,8;1009;1008,7;0;22,8;20,7;23,2;22,6;21,1;20,5;90;87;88;85;3,1;1,5;
2024/07/06;0400 UTC;0;1008,4;1008,8;1008,4;0;23,5;20,7;23,6;22,7;21;20,6;88;84;84;89;5,2;2,3;
2024/07/06;0500 UTC;0;1007,8;1008,4;1007,8;0;22,9;20,7;23,6;22,8;20,7;20,5;87;84;87;88;5,3;2,1;
2024/07/06;0600 UTC;0;1007,8;1007,8;1007,6;0;22,7;20,6;23,1;22,5;20,7;20,4;88;86;88;92;4,1;2,1;
2024/07/06;0700 UTC;0;1007,7;1007,8;1007,6;0;21,6;20;22,8;21,6;20,6;20;90;87;90;109;4,3;1,3;
2024/07/06;0800 UTC;0;1007,8;1007,8;1007,6;0;21,3;19,9;21,6;21,3;20,1;19,9;92;90;92;109;3,4;1,4;
2024/07/06;0900 UTC;0;1008,2;1008,2;1007,8;5,1;20,5;19,6;21,3;20,4;19,9;19,3;94;92;94;84;2,9;,7;
2024/07/06;1000 UTC;0;1008,6;1008,6;1008,2;330,6;23,2;21,1;23,2;20,5;21,3;19,6;95;88;88;94;3,4;1,8;
2024/07/06;1100 UTC;0;1009,3;1009,3;1008,6;1093,2;26,4;21,7;26,4;23,2;21,8;21,1;88;75;76;104;3,8;2,2;
2024/07/06;1200 UTC;0;1009,8;1009,8;1009,3;1918,3;27,7;20,9;28;26,4;21,7;20,9;76;66;67;78;6,6;3,5;
2024/07/06;1300 UTC;0;1009,9;1010;1009,8;2536,8;29,6;21,6;29,7;27,6;21,9;20,8;68;61;62;97;6,8;3,3;
